date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
17:09:58	2174/2174	---M-Z	200	added ('OK')	application/json	date:Tue,%2019%20Feb%202019%2020:09:56%20GMT	http://motions.graphics/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fmotions.graphics%2F3d%2F	C:/Users/Nico/Documents/GitHub/website/motions.graphics/wp-json/oembed/1.0/embed794d.json	(from http://motions.graphics/3d/)
17:09:58	722/722	---M-Z	200	added ('OK')	application/rss+xml	date:Tue,%2019%20Feb%202019%2020:09:56%20GMT	http://motions.graphics/3d/feed/	C:/Users/Nico/Documents/GitHub/website/motions.graphics/3d/feed/index.html	(from http://motions.graphics/3d/)
17:09:58	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2019%20Feb%202019%2020:09:58%20GMT	http://motions.graphics/?p=550	C:/Users/Nico/Documents/GitHub/website/motions.graphics/indexa165.html	(from http://motions.graphics/3d/)
17:09:58	1043578/1043578	---MCZ	200	added ('OK')	text/css	date:Mon,%2018%20Feb%202019%2010:28:41%20GMT	http://motions.graphics/wp-content/cache/min/1/8e31f9756f92ae06b4507eb53edc3790.css	C:/Users/Nico/Documents/GitHub/website/motions.graphics/wp-content/cache/min/1/8e31f9756f92ae06b4507eb53edc3790.css	(from http://motions.graphics/3d/)
17:09:59	2271/2271	---M-Z	200	added ('OK')	text/xml	date:Tue,%2019%20Feb%202019%2020:10:00%20GMT	http://motions.graphics/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fmotions.graphics%2F3d%2F&format=xml	C:/Users/Nico/Documents/GitHub/website/motions.graphics/wp-json/oembed/1.0/embedbd41	(from http://motions.graphics/3d/)
17:09:59	1012/1012	---M--	200	added ('OK')	image/png	date:Tue,%2025%20Jul%202017%2023:54:49%20GMT	http://motions.graphics/wp-content/uploads/2017/07/logo_motion.png	C:/Users/Nico/Documents/GitHub/website/motions.graphics/wp-content/uploads/2017/07/logo_motion.png	(from http://motions.graphics/3d/)
17:10:11	69743/69743	---M--	200	added ('OK')	image/jpeg	date:Sun,%2017%20Feb%202019%2023:47:26%20GMT	http://motions.graphics/wp-content/uploads/2017/09/bar-500x500.jpg	C:/Users/Nico/Documents/GitHub/website/motions.graphics/wp-content/uploads/2017/09/bar-500x500.jpg	(from http://motions.graphics/3d/)
17:10:18	39045/39045	---M--	200	added ('OK')	image/jpeg	date:Sun,%2017%20Feb%202019%2023:45:21%20GMT	http://motions.graphics/wp-content/uploads/2017/10/batmobile-500x500.jpg	C:/Users/Nico/Documents/GitHub/website/motions.graphics/wp-content/uploads/2017/10/batmobile-500x500.jpg	(from http://motions.graphics/3d/)
17:10:20	116509/116509	---M--	200	added ('OK')	image/jpeg	date:Sun,%2017%20Feb%202019%2023:45:18%20GMT	http://motions.graphics/wp-content/uploads/2017/10/living-1-500x500.jpg	C:/Users/Nico/Documents/GitHub/website/motions.graphics/wp-content/uploads/2017/10/living-1-500x500.jpg	(from http://motions.graphics/3d/)
17:10:28	59894/59894	---M--	200	added ('OK')	image/jpeg	date:Sun,%2017%20Feb%202019%2023:45:37%20GMT	http://motions.graphics/wp-content/uploads/2017/10/living-500x500.jpg	C:/Users/Nico/Documents/GitHub/website/motions.graphics/wp-content/uploads/2017/10/living-500x500.jpg	(from http://motions.graphics/3d/)
17:10:50	185416/185416	---M--	200	added ('OK')	image/jpeg	date:Sun,%2001%20Oct%202017%2016:58:13%20GMT	http://motions.graphics/wp-content/uploads/2017/10/chevy.jpg	C:/Users/Nico/Documents/GitHub/website/motions.graphics/wp-content/uploads/2017/10/chevy.jpg	(from http://motions.graphics/3d/)
17:10:58	356529/356529	---M--	200	added ('OK')	image/jpeg	date:Sun,%2001%20Oct%202017%2017:07:27%20GMT	http://motions.graphics/wp-content/uploads/2017/10/1-4.jpg	C:/Users/Nico/Documents/GitHub/website/motions.graphics/wp-content/uploads/2017/10/1-4.jpg	(from http://motions.graphics/3d/)
17:11:00	56576/56576	---M--	200	added ('OK')	image/jpeg	date:Sun,%2017%20Feb%202019%2023:45:49%20GMT	http://motions.graphics/wp-content/uploads/2017/09/prisma-500x500.jpg	C:/Users/Nico/Documents/GitHub/website/motions.graphics/wp-content/uploads/2017/09/prisma-500x500.jpg	(from http://motions.graphics/3d/)
17:11:06	49172/49172	---M--	200	added ('OK')	image/jpeg	date:Fri,%2029%20Sep%202017%2023:23:35%20GMT	http://motions.graphics/wp-content/uploads/2017/09/10580787_10203986885729988_7555509640869064939_o.jpg	C:/Users/Nico/Documents/GitHub/website/motions.graphics/wp-content/uploads/2017/09/10580787_10203986885729988_7555509640869064939_o.jpg	(from http://motions.graphics/3d/)
17:11:11	65356/65356	---M--	200	added ('OK')	image/jpeg	date:Fri,%2029%20Sep%202017%2023:22:05%20GMT	http://motions.graphics/wp-content/uploads/2017/09/459666_10200835188059516_200862963_o.jpg	C:/Users/Nico/Documents/GitHub/website/motions.graphics/wp-content/uploads/2017/09/459666_10200835188059516_200862963_o.jpg	(from http://motions.graphics/3d/)
17:11:15	289892/289892	---M--	200	added ('OK')	image/jpeg	date:Fri,%2029%20Sep%202017%2023:30:32%20GMT	http://motions.graphics/wp-content/uploads/2017/09/10580787_10203986885729988_7555509640869064939_o-1.jpg	C:/Users/Nico/Documents/GitHub/website/motions.graphics/wp-content/uploads/2017/09/10580787_10203986885729988_7555509640869064939_o-1.jpg	(from http://motions.graphics/3d/)
17:11:23	104642/104642	---M--	200	added ('OK')	image/jpeg	date:Fri,%2029%20Sep%202017%2023:18:20%20GMT	http://motions.graphics/wp-content/uploads/2017/09/1404707_10204769448453567_2634601045725100309_o.jpg	C:/Users/Nico/Documents/GitHub/website/motions.graphics/wp-content/uploads/2017/09/1404707_10204769448453567_2634601045725100309_o.jpg	(from http://motions.graphics/3d/)
17:11:28	83615/83615	---M--	200	added ('OK')	image/jpeg	date:Sun,%2017%20Feb%202019%2023:46:18%20GMT	http://motions.graphics/wp-content/uploads/2017/09/lowpo-500x500.jpg	C:/Users/Nico/Documents/GitHub/website/motions.graphics/wp-content/uploads/2017/09/lowpo-500x500.jpg	(from http://motions.graphics/3d/)
17:11:40	176790/176790	---M--	200	added ('OK')	image/jpeg	date:Fri,%2029%20Sep%202017%2023:15:03%20GMT	http://motions.graphics/wp-content/uploads/2017/09/12622532_10207777795300358_8965013785765436691_o.jpg	C:/Users/Nico/Documents/GitHub/website/motions.graphics/wp-content/uploads/2017/09/12622532_10207777795300358_8965013785765436691_o.jpg	(from http://motions.graphics/3d/)
17:11:40	103538/103538	---M--	200	added ('OK')	image/jpeg	date:Fri,%2029%20Sep%202017%2023:12:36%20GMT	http://motions.graphics/wp-content/uploads/2017/09/12719420_10208209913823051_7590991576058335591_o-1.jpg	C:/Users/Nico/Documents/GitHub/website/motions.graphics/wp-content/uploads/2017/09/12719420_10208209913823051_7590991576058335591_o-1.jpg	(from http://motions.graphics/3d/)
17:11:41	71338/71338	---M--	200	added ('OK')	image/jpeg	date:Fri,%2029%20Sep%202017%2023:11:41%20GMT	http://motions.graphics/wp-content/uploads/2017/09/10515282_10204099581707317_4725233698460235377_o.jpg	C:/Users/Nico/Documents/GitHub/website/motions.graphics/wp-content/uploads/2017/09/10515282_10204099581707317_4725233698460235377_o.jpg	(from http://motions.graphics/3d/)
17:11:45	36513/36513	---M--	200	added ('OK')	image/jpeg	date:Sun,%2017%20Feb%202019%2023:46:33%20GMT	http://motions.graphics/wp-content/uploads/2017/09/casco-500x500.jpg	C:/Users/Nico/Documents/GitHub/website/motions.graphics/wp-content/uploads/2017/09/casco-500x500.jpg	(from http://motions.graphics/3d/)
17:11:47	35719/35719	---M--	200	added ('OK')	image/jpeg	date:Fri,%2029%20Sep%202017%2023:06:46%20GMT	http://motions.graphics/wp-content/uploads/2017/09/12622377_10207772902098031_7214651600196336722_o.jpg	C:/Users/Nico/Documents/GitHub/website/motions.graphics/wp-content/uploads/2017/09/12622377_10207772902098031_7214651600196336722_o.jpg	(from http://motions.graphics/3d/)
17:11:53	40846/40846	---M--	200	added ('OK')	image/jpeg	date:Fri,%2029%20Sep%202017%2023:04:15%20GMT	http://motions.graphics/wp-content/uploads/2017/09/12646658_10207791163914565_8001373335221983654_o.jpg	C:/Users/Nico/Documents/GitHub/website/motions.graphics/wp-content/uploads/2017/09/12646658_10207791163914565_8001373335221983654_o.jpg	(from http://motions.graphics/3d/)
17:12:10	841726/841726	---M--	200	added ('OK')	image/jpeg	date:Fri,%2029%20Sep%202017%2021:05:29%20GMT	http://motions.graphics/wp-content/uploads/2017/09/1.jpg	C:/Users/Nico/Documents/GitHub/website/motions.graphics/wp-content/uploads/2017/09/1.jpg	(from http://motions.graphics/3d/)
17:12:28	296152/296152	---M--	200	added ('OK')	image/jpeg	date:Fri,%2029%20Sep%202017%2023:08:54%20GMT	http://motions.graphics/wp-content/uploads/2017/09/10497464_10203986844288952_7780367286117184602_o.jpg	C:/Users/Nico/Documents/GitHub/website/motions.graphics/wp-content/uploads/2017/09/10497464_10203986844288952_7780367286117184602_o.jpg	(from http://motions.graphics/3d/)
17:12:29	116666/116666	---M--	200	added ('OK')	image/jpeg	date:Sun,%2017%20Feb%202019%2023:47:41%20GMT	http://motions.graphics/wp-content/uploads/2017/09/edif-500x500.jpg	C:/Users/Nico/Documents/GitHub/website/motions.graphics/wp-content/uploads/2017/09/edif-500x500.jpg	(from http://motions.graphics/3d/)
17:12:32	278421/278421	---M--	200	added ('OK')	image/jpeg	date:Fri,%2029%20Sep%202017%2021:09:16%20GMT	http://motions.graphics/wp-content/uploads/2017/09/1-1.jpg	C:/Users/Nico/Documents/GitHub/website/motions.graphics/wp-content/uploads/2017/09/1-1.jpg	(from http://motions.graphics/3d/)
17:12:33	23182/23182	---M--	200	added ('OK')	image/jpeg	date:Sun,%2017%20Feb%202019%2023:47:47%20GMT	http://motions.graphics/wp-content/uploads/2017/09/polaroid-500x500.jpg	C:/Users/Nico/Documents/GitHub/website/motions.graphics/wp-content/uploads/2017/09/polaroid-500x500.jpg	(from http://motions.graphics/3d/)
17:12:42	51950/51950	---M--	200	added ('OK')	image/jpeg	date:Sun,%2017%20Feb%202019%2023:47:50%20GMT	http://motions.graphics/wp-content/uploads/2017/09/living-500x500.jpg	C:/Users/Nico/Documents/GitHub/website/motions.graphics/wp-content/uploads/2017/09/living-500x500.jpg	(from http://motions.graphics/3d/)
17:12:42	0/-1	---M--	302	error ('')			http://code.tidio.co/qshzxjj0m9rkmrxcc6ndgbfr5gwhcigh.js?ver=3.4.0	C:/Users/Nico/Documents/GitHub/website/code.tidio.co/qshzxjj0m9rkmrxcc6ndgbfr5gwhcigh.f86b00.delayed	(from http://motions.graphics/3d/)
17:12:42	0/-1	---M--	302	error ('')			http://widget-v4.tidiochat.com/qshzxjj0m9rkmrxcc6ndgbfr5gwhcigh.js	C:/Users/Nico/Documents/GitHub/website/widget-v4.tidiochat.com/qshzxjj0m9rkmrxcc6ndgbfr5gwhcigh.f9.delayed	(from http://motions.graphics/3d/)
17:12:47	218090/218090	---MCZ	200	added ('OK')	application/x-javascript	date:Thu,%2003%20Jan%202019%2016:33:17%20GMT	https://embed.typeform.com/embed.js	C:/Users/Nico/Documents/GitHub/website/embed.typeform.com/embed.js	(from http://motions.graphics/cotizador.html)
17:12:48	71/71	---M--	200	added ('OK')	image/png	date:Sun,%2006%20May%202018%2020:39:02%20GMT	http://motions.graphics/wp-content/plugins/revslider/admin/assets/images/transparent.png	C:/Users/Nico/Documents/GitHub/website/motions.graphics/wp-content/plugins/revslider/admin/assets/images/transparent.png	(from http://motions.graphics/)
17:12:52	115633/115633	---M--	200	added ('OK')	image/jpeg	date:Fri,%2029%20Sep%202017%2020:52:20%20GMT	http://motions.graphics/wp-content/uploads/2017/09/render-con-fondo.jpg	C:/Users/Nico/Documents/GitHub/website/motions.graphics/wp-content/uploads/2017/09/render-con-fondo.jpg	(from http://motions.graphics/3d/)
17:12:53	152342/152342	---M--	200	added ('OK')	image/jpeg	date:Fri,%2029%20Sep%202017%2020:57:39%20GMT	http://motions.graphics/wp-content/uploads/2017/09/1-4.jpg	C:/Users/Nico/Documents/GitHub/website/motions.graphics/wp-content/uploads/2017/09/1-4.jpg	(from http://motions.graphics/3d/)
17:12:54	39475/39475	---M--	200	added ('OK')	image/jpeg	date:Sun,%2017%20Feb%202019%2023:44:10%20GMT	http://motions.graphics/wp-content/uploads/2018/03/ninja-500x500.jpg	C:/Users/Nico/Documents/GitHub/website/motions.graphics/wp-content/uploads/2018/03/ninja-500x500.jpg	(from http://motions.graphics/)
17:12:55	1078/1078	---M-Z	200	added ('OK')	application/javascript	date:Tue,%2025%20Jul%202017%2023:56:01%20GMT	http://motions.graphics/wp-includes/js/comment-reply.min.js	C:/Users/Nico/Documents/GitHub/website/motions.graphics/wp-includes/js/comment-reply.min.js	(from http://motions.graphics/)
17:13:00	365616/365616	---MCZ	200	added ('OK')	image/svg+xml	date:Tue,%2025%20Jul%202017%2023:55:53%20GMT	http://motions.graphics/wp-content/themes/lotek/lotek/fonts/fontawesome-webfont.svg?v=4.5.0	C:/Users/Nico/Documents/GitHub/website/motions.graphics/wp-content/themes/lotek/lotek/fonts/fontawesome-webfont3295.svg	(from http://motions.graphics/wp-content/cache/min/1/8dddbcd9822d62aa587c1451be17f53d.css)
17:13:00	1411/1411	---M--	200	added ('OK')	image/png	date:Tue,%2025%20Jul%202017%2023:55:45%20GMT	http://motions.graphics/wp-content/themes/lotek/lotek/images/prettyPhoto/light_rounded/btnNext.png	C:/Users/Nico/Documents/GitHub/website/motions.graphics/wp-content/themes/lotek/lotek/images/prettyPhoto/light_rounded/btnNext.png	(from http://motions.graphics/wp-content/cache/min/1/8dddbcd9822d62aa587c1451be17f53d.css)
17:13:01	42641/42641	---M--	200	added ('OK')	image/jpeg	date:Sun,%2017%20Feb%202019%2023:42:37%20GMT	http://motions.graphics/wp-content/uploads/2018/09/MotelNow.00_04_18_02.Still008-500x500.jpg	C:/Users/Nico/Documents/GitHub/website/motions.graphics/wp-content/uploads/2018/09/MotelNow.00_04_18_02.Still008-500x500.jpg	(from http://motions.graphics/)
17:13:01	51282/51282	---M--	200	added ('OK')	image/png	date:Fri,%2029%20Sep%202017%2020:18:42%20GMT	http://motions.graphics/wp-content/uploads/2017/09/3arauco-2-0-00-59-03-1-700x700-0-00-02-24-500x500.png	C:/Users/Nico/Documents/GitHub/website/motions.graphics/wp-content/uploads/2017/09/3arauco-2-0-00-59-03-1-700x700-0-00-02-24-500x500.png	(from http://motions.graphics/)
17:13:01	1442/1442	---M--	200	added ('OK')	image/png	date:Tue,%2025%20Jul%202017%2023:55:45%20GMT	http://motions.graphics/wp-content/themes/lotek/lotek/images/prettyPhoto/light_rounded/btnPrevious.png	C:/Users/Nico/Documents/GitHub/website/motions.graphics/wp-content/themes/lotek/lotek/images/prettyPhoto/light_rounded/btnPrevious.png	(from http://motions.graphics/wp-content/cache/min/1/8dddbcd9822d62aa587c1451be17f53d.css)
17:13:02	1162/1162	---M--	200	added ('OK')	image/png	date:Tue,%2025%20Jul%202017%2023:55:05%20GMT	http://motions.graphics/wp-content/plugins/js_composer/assets/lib/prettyphoto/images/prettyPhoto/default/sprite_y.png	C:/Users/Nico/Documents/GitHub/website/motions.graphics/wp-content/plugins/js_composer/assets/lib/prettyphoto/images/prettyPhoto/default/sprite_y.png	(from http://motions.graphics/wp-content/cache/min/1/8dddbcd9822d62aa587c1451be17f53d.css)
17:13:03	457237/457237	---M--	200	added ('OK')	image/jpeg	date:Fri,%2029%20Sep%202017%2021:00:47%20GMT	http://motions.graphics/wp-content/uploads/2017/09/10499378_10203986903970444_730147289157644104_o.jpg	C:/Users/Nico/Documents/GitHub/website/motions.graphics/wp-content/uploads/2017/09/10499378_10203986903970444_730147289157644104_o.jpg	(from http://motions.graphics/3d/)
17:13:07	30964/30964	---M--	200	added ('OK')	image/jpeg	date:Sun,%2017%20Feb%202019%2023:45:44%20GMT	http://motions.graphics/wp-content/uploads/2017/10/chevy_pro-500x500.jpg	C:/Users/Nico/Documents/GitHub/website/motions.graphics/wp-content/uploads/2017/10/chevy_pro-500x500.jpg	(from http://motions.graphics/3d/)
17:13:09	32261/32261	---M--	200	added ('OK')	image/jpeg	date:Sun,%2017%20Feb%202019%2023:45:57%20GMT	http://motions.graphics/wp-content/uploads/2017/09/rainbow-500x500.jpg	C:/Users/Nico/Documents/GitHub/website/motions.graphics/wp-content/uploads/2017/09/rainbow-500x500.jpg	(from http://motions.graphics/3d/)
17:13:13	32250/32250	---M--	200	added ('OK')	image/jpeg	date:Sun,%2017%20Feb%202019%2023:46:11%20GMT	http://motions.graphics/wp-content/uploads/2017/09/carro-500x500.jpg	C:/Users/Nico/Documents/GitHub/website/motions.graphics/wp-content/uploads/2017/09/carro-500x500.jpg	(from http://motions.graphics/3d/)
17:13:14	81456/81456	---M--	200	added ('OK')	image/jpeg	date:Sun,%2001%20Oct%202017%2017:02:24%20GMT	http://motions.graphics/wp-content/uploads/2017/10/1-2.jpg	C:/Users/Nico/Documents/GitHub/website/motions.graphics/wp-content/uploads/2017/10/1-2.jpg	(from http://motions.graphics/3d/)
17:13:15	1889/1889	---M-Z	200	added ('OK')	application/javascript	date:Mon,%2018%20Feb%202019%2010:28:41%20GMT	http://motions.graphics/wp-content/cache/min/1/wp-content/themes/lotek/lotek/js/bgslider/bgSlider-ec167fe64ab3d101a4ad5e7daa26febb.js	C:/Users/Nico/Documents/GitHub/website/motions.graphics/wp-content/cache/min/1/wp-content/themes/lotek/lotek/js/bgslider/bgSlider-ec167fe64ab3d101a4ad5e7daa26febb.js	(from http://motions.graphics/3d/)
17:13:20	41358/41358	---M--	200	added ('OK')	image/jpeg	date:Sun,%2017%20Feb%202019%2023:47:00%20GMT	http://motions.graphics/wp-content/uploads/2017/09/Untitled-1-500x500.jpg	C:/Users/Nico/Documents/GitHub/website/motions.graphics/wp-content/uploads/2017/09/Untitled-1-500x500.jpg	(from http://motions.graphics/3d/)
17:13:21	122422/122422	---M--	200	added ('OK')	image/jpeg	date:Sun,%2001%20Oct%202017%2017:00:53%20GMT	http://motions.graphics/wp-content/uploads/2017/10/0-1.jpg	C:/Users/Nico/Documents/GitHub/website/motions.graphics/wp-content/uploads/2017/10/0-1.jpg	(from http://motions.graphics/3d/)
17:13:22	85784/85784	---M--	200	added ('OK')	image/jpeg	date:Sun,%2017%20Feb%202019%2023:46:41%20GMT	http://motions.graphics/wp-content/uploads/2017/09/landscape-500x500.jpg	C:/Users/Nico/Documents/GitHub/website/motions.graphics/wp-content/uploads/2017/09/landscape-500x500.jpg	(from http://motions.graphics/3d/)
17:13:24	57061/57061	---M--	200	added ('OK')	image/jpeg	date:Sun,%2017%20Feb%202019%2023:44:31%20GMT	http://motions.graphics/wp-content/uploads/2017/07/7-rubi-500x500.jpg	C:/Users/Nico/Documents/GitHub/website/motions.graphics/wp-content/uploads/2017/07/7-rubi-500x500.jpg	(from http://motions.graphics/)
17:13:26	31998/31998	---M--	200	added ('OK')	image/jpeg	date:Sun,%2017%20Feb%202019%2023:46:09%20GMT	http://motions.graphics/wp-content/uploads/2017/09/chair-500x500.jpg	C:/Users/Nico/Documents/GitHub/website/motions.graphics/wp-content/uploads/2017/09/chair-500x500.jpg	(from http://motions.graphics/3d/)
17:13:26	28876/28876	---M--	200	added ('OK')	image/jpeg	date:Sun,%2017%20Feb%202019%2023:46:50%20GMT	http://motions.graphics/wp-content/uploads/2017/09/12622377_10207772902098031_7214651600196336722_o-500x500.jpg	C:/Users/Nico/Documents/GitHub/website/motions.graphics/wp-content/uploads/2017/09/12622377_10207772902098031_7214651600196336722_o-500x500.jpg	(from http://motions.graphics/3d/)
17:13:30	132284/132284	---M--	200	added ('OK')	image/jpeg	date:Sun,%2017%20Feb%202019%2023:45:07%20GMT	http://motions.graphics/wp-content/uploads/2017/10/living-2-500x500.jpg	C:/Users/Nico/Documents/GitHub/website/motions.graphics/wp-content/uploads/2017/10/living-2-500x500.jpg	(from http://motions.graphics/3d/)
